Series▲▼;Product Image;Resistance Min.(Ω)▲▼;Resistance Max.(Ω)▲▼;E-Series▲▼;Tolerance(± %)▲▼;Power Rating(W)▲▼;Maximum Voltage(V)▲▼;TCR(± ppm/°C)▲▼;MountingTechnology▲▼;Size / Device Style▲▼;OperatingTemperature(°C)▲▼;Automotive▲▼;Image path
WSC, WSN;Enlarge;0.1;0.3;n/a;0.5;3;√(P x R);150;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.1;0.3;n/a;1;1;√(P x R);150;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.1;0.3;n/a;1;2;√(P x R);150;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.1;0.3;n/a;1;3;√(P x R);150;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.1;0.3;n/a;5;1;√(P x R);150;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.1;0.3;n/a;5;2;√(P x R);150;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.1;0.3;n/a;5;3;√(P x R);150;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.1;0.99;n/a;0.5;2;√(P x R);90;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.1;0.99;n/a;1;2;√(P x R);90;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.1;0.99;n/a;5;2;√(P x R);90;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.31;0.99;n/a;0.5;1;√(P x R);90;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.31;0.99;n/a;0.5;2;√(P x R);90;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.31;0.99;n/a;0.5;3;√(P x R);90;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.31;0.99;n/a;1;1;√(P x R);90;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.31;0.99;n/a;1;2;√(P x R);90;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.31;0.99;n/a;1;3;√(P x R);90;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.31;0.99;n/a;5;1;√(P x R);90;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.31;0.99;n/a;5;2;√(P x R);90;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;0.31;0.99;n/a;5;3;√(P x R);90;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;1;26.5;n/a;0.5;1;√(P x R);50;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;1;26.5;n/a;1;1;√(P x R);50;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;1;26.5;n/a;5;1;√(P x R);50;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;1;9.9;n/a;0.5;2;√(P x R);50;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;1;9.9;n/a;0.5;3;√(P x R);50;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;1;9.9;n/a;1;2;√(P x R);50;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;1;9.9;n/a;1;3;√(P x R);50;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;1;9.9;n/a;5;2;√(P x R);50;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;1;9.9;n/a;5;3;√(P x R);50;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30100.png
WSC, WSN;Enlarge;10;2460;n/a;0.5;2;√(P x R);20;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30183.png
WSC, WSN;Enlarge;10;2460;n/a;1;2;√(P x R);20;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30183.png
WSC, WSN;Enlarge;10;2460;n/a;5;2;√(P x R);20;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30183.png
WSC, WSN;Enlarge;10;4000;n/a;0.5;3;√(P x R);20;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30183.png
WSC, WSN;Enlarge;10;4000;n/a;1;3;√(P x R);20;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30183.png
WSC, WSN;Enlarge;10;4000;n/a;5;3;√(P x R);20;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30183.png
WSC, WSN;Enlarge;10;4920;n/a;0.5;2;√(P x R);20;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/30183.png
WSC, WSN;Enlarge;10;4920;n/a;1;2;√(P x R);20;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSC, WSN;Enlarge;10;4920;n/a;5;2;√(P x R);20;Surface-mount;4527;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSC, WSN;Enlarge;10;8000;n/a;0.5;3;√(P x R);20;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSC, WSN;Enlarge;10;8000;n/a;1;3;√(P x R);20;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSC, WSN;Enlarge;10;8000;n/a;5;3;√(P x R);20;Surface-mount;6927;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSC, WSN;Enlarge;26.51;1385;n/a;0.5;1;√(P x R);20;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSC, WSN;Enlarge;26.51;1385;n/a;1;1;√(P x R);20;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSC, WSN;Enlarge;26.51;1385;n/a;5;1;√(P x R);20;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSC, WSN;Enlarge;26.51;2770;n/a;0.5;1;√(P x R);20;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSC, WSN;Enlarge;26.51;2770;n/a;1;1;√(P x R);20;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSC, WSN;Enlarge;26.51;2770;n/a;5;1;√(P x R);20;Surface-mount;2515;-65 to +275;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSF;Enlarge;10;100K;E96;0.5;2;√(P x R);100;Surface-mount;4527;-65 to +150;Vishay Automotive Grade;image/resistors-fixed/31057.png
WSF;Enlarge;10;10K;E96;0.5;1;√(P x R);100;Surface-mount;2515;-65 to +175;Vishay Automotive Grade;image/resistors-fixed/31057.png
WSHM2818;Enlarge;0.001;0.0019;n/a;1;7;√(P x R);250;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHM2818;Enlarge;0.001;0.0019;n/a;5;7;√(P x R);250;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHM2818;Enlarge;0.002;0.0059;n/a;1;7;√(P x R);200;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHM2818;Enlarge;0.002;0.0059;n/a;5;7;√(P x R);200;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHM2818;Enlarge;0.006;0.1;n/a;1;7;√(P x R);75;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHM2818;Enlarge;0.006;0.1;n/a;5;7;√(P x R);75;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHM2818;Enlarge;0.01;0.1;n/a;0.5;7;√(P x R);75;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHM2818;Enlarge;0.1;0.2;n/a;0.5;6;√(P x R);75;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHM2818;Enlarge;0.1;0.2;n/a;1;6;√(P x R);75;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHM2818;Enlarge;0.1;0.2;n/a;5;6;√(P x R);75;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHP2818;Enlarge;0.001;0.0019;n/a;1;10;√(P x R);250;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHP2818;Enlarge;0.001;0.0019;n/a;5;10;√(P x R);250;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHP2818;Enlarge;0.002;0.0059;n/a;1;10;√(P x R);200;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHP2818;Enlarge;0.002;0.0059;n/a;5;10;√(P x R);200;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHP2818;Enlarge;0.006;0.1;n/a;1;10;√(P x R);75;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/31057.png
WSHP2818;Enlarge;0.006;0.1;n/a;5;10;√(P x R);75;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30192.png
WSHP2818;Enlarge;0.01;0.1;n/a;0.5;10;√(P x R);75;Surface-mount;2818;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30192.png
WSK1206;Enlarge;0.01;0.05;n/a;0.5;0.25;√(P x R);35;Surface-mount;1206;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30192.png
WSK1206;Enlarge;0.01;0.05;n/a;1;0.25;√(P x R);35;Surface-mount;1206;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30192.png
WSK1206;Enlarge;0.01;0.05;n/a;5;0.25;√(P x R);35;Surface-mount;1206;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30192.png
WSK1206;Enlarge;0.02;0.05;n/a;0.25;0.25;√(P x R);35;Surface-mount;1206;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30131.png
WSK1206;Enlarge;0.04;0.05;n/a;0.1;0.25;√(P x R);35;Surface-mount;1206;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30131.png
WSK1206...18 High Power;Enlarge;0.01;0.05;n/a;0.5;0.5;√(P x R);35;Surface-mount;1206;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30131.png
WSK1206...18 High Power;Enlarge;0.01;0.05;n/a;1;0.5;√(P x R);35;Surface-mount;1206;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30131.png
WSK1206...18 High Power;Enlarge;0.01;0.05;n/a;5;0.5;√(P x R);35;Surface-mount;1206;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30131.png
WSK1206...18 High Power;Enlarge;0.02;0.05;n/a;0.25;0.5;√(P x R);35;Surface-mount;1206;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30131.png
WSK1206...18 High Power;Enlarge;0.04;0.05;n/a;0.1;0.5;√(P x R);35;Surface-mount;1206;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30131.png
WSK1216;Enlarge;0.0002;0.0002;n/a;1;8;n/a;35;Surface-mount;1216;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30131.png
WSK1216;Enlarge;0.0003;0.0003;n/a;1;8;n/a;35;Surface-mount;1216;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30131.png
WSK1216;Enlarge;0.0005;0.0005;n/a;1;5;n/a;150;Surface-mount;1216;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30131.png
WSK1216;Enlarge;0.001;0.001;n/a;1;3;n/a;50;Surface-mount;1216;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30099.png
WSK2512;Enlarge;0.0005;0.00099;n/a;1;1;√(P x R);350;Surface-mount;2512;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30099.png
WSK2512;Enlarge;0.001;0.0029;n/a;0.5;1;√(P x R);250;Surface-mount;2512;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30099.png
WSK2512;Enlarge;0.001;0.0029;n/a;1;1;√(P x R);250;Surface-mount;2512;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30099.png
WSK2512;Enlarge;0.003;0.0049;n/a;0.5;1;√(P x R);75;Surface-mount;2512;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30110.png
WSK2512;Enlarge;0.003;0.0049;n/a;1;1;√(P x R);75;Surface-mount;2512;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30110.png
WSK2512;Enlarge;0.005;0.01;n/a;0.5;1;√(P x R);50;Surface-mount;2512;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30110.png
WSK2512;Enlarge;0.005;0.01;n/a;1;1;√(P x R);50;Surface-mount;2512;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30110.png
WSK2512;Enlarge;0.01;0.2;n/a;0.1;1;√(P x R);50;Surface-mount;2512;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30110.png
WSK2512;Enlarge;0.01;0.2;n/a;0.5;1;√(P x R);50;Surface-mount;2512;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30110.png
WSK2512;Enlarge;0.01;0.2;n/a;1;1;√(P x R);50;Surface-mount;2512;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30110.png
WSKW0612;Enlarge;0.0005;0.00099;n/a;1;1;√(P x R);-300 to +50;Surface-mount;0612;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSKW0612;Enlarge;0.0005;0.00099;n/a;5;1;√(P x R);-300 to +50;Surface-mount;0612;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSKW0612;Enlarge;0.001;0.002;n/a;1;1;√(P x R);150;Surface-mount;0612;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSKW0612;Enlarge;0.001;0.002;n/a;5;1;√(P x R);150;Surface-mount;0612;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSKW0612;Enlarge;0.003;0.005;n/a;1;1;√(P x R);75;Surface-mount;0612;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSKW0612;Enlarge;0.003;0.005;n/a;5;1;√(P x R);75;Surface-mount;0612;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.0005;0.00099;n/a;1;0.25;n/a;400;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.0005;0.00099;n/a;1;1;n/a;400;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.001;0.0029;n/a;1;0.25;n/a;275;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.001;0.0029;n/a;1;0.5;n/a;275;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.001;0.0029;n/a;1;1;n/a;275;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.002;0.0029;n/a;1;2;n/a;275;Surface-mount;2816;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.003;0.0049;n/a;0.5;1;n/a;150;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.003;0.0049;n/a;0.5;2;n/a;150;Surface-mount;2816;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.003;0.0049;n/a;1;0.25;n/a;150;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.003;0.0049;n/a;1;0.5;n/a;150;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.003;0.0049;n/a;1;1;n/a;150;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30110.png
WSL;Enlarge;0.003;0.0049;n/a;1;2;n/a;150;Surface-mount;2816;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30132.png
WSL;Enlarge;0.004;0.0049;n/a;0.5;0.5;n/a;150;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30132.png
WSL;Enlarge;0.005;0.0069;n/a;0.5;0.125;n/a;110;Surface-mount;0805;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30132.png
WSL;Enlarge;0.005;0.0069;n/a;0.5;0.25;n/a;110;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30132.png
WSL;Enlarge;0.005;0.0069;n/a;0.5;0.5;n/a;110;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30132.png
WSL;Enlarge;0.005;0.0069;n/a;0.5;1;n/a;110;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30132.png
WSL;Enlarge;0.005;0.0069;n/a;0.5;2;n/a;110;Surface-mount;2816;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30132.png
WSL;Enlarge;0.005;0.0069;n/a;1;0.125;n/a;110;Surface-mount;0805;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30132.png
WSL;Enlarge;0.005;0.0069;n/a;1;0.25;n/a;110;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30132.png
WSL;Enlarge;0.005;0.0069;n/a;1;0.5;n/a;110;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30132.png
WSL;Enlarge;0.005;0.0069;n/a;1;1;n/a;110;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30193.png
WSL;Enlarge;0.005;0.0069;n/a;1;2;n/a;110;Surface-mount;2816;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30193.png
WSL;Enlarge;0.007;0.01;n/a;1;2;n/a;75;Surface-mount;2816;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30193.png
WSL;Enlarge;0.007;0.1;n/a;0.5;2;n/a;75;Surface-mount;2816;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30193.png
WSL;Enlarge;0.007;0.2;n/a;0.5;0.125;n/a;75;Surface-mount;0805;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30193.png
WSL;Enlarge;0.007;0.2;n/a;0.5;0.25;n/a;75;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30193.png
WSL;Enlarge;0.007;0.2;n/a;1;0.125;n/a;75;Surface-mount;0805;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30193.png
WSL;Enlarge;0.007;0.2;n/a;1;0.25;n/a;75;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30193.png
WSL;Enlarge;0.007;0.5;n/a;0.5;0.5;n/a;75;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30193.png
WSL;Enlarge;0.007;0.5;n/a;0.5;1;n/a;75;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30193.png
WSL;Enlarge;0.007;0.5;n/a;1;0.5;n/a;75;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL;Enlarge;0.007;0.5;n/a;1;1;n/a;75;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL;Enlarge;0.01;0.1;n/a;0.5;0.1;n/a;75;Surface-mount;0603;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL;Enlarge;0.01;0.1;n/a;1;0.1;n/a;75;Surface-mount;0603;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL, Wide Terminal;Enlarge;0.00075;0.0019;n/a;1;1;√(P x R);250;Surface-mount;0612;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30122.png
WSL, Wide Terminal;Enlarge;0.00075;0.0019;n/a;5;1;√(P x R);250;Surface-mount;0612;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30122.png
WSL, Wide Terminal;Enlarge;0.001;0.006;n/a;0.5;2;√(P x R);50;Surface-mount;1020;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30122.png
WSL, Wide Terminal;Enlarge;0.001;0.006;n/a;1;2;√(P x R);50;Surface-mount;1020;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30122.png
WSL, Wide Terminal;Enlarge;0.001;0.006;n/a;5;2;√(P x R);50;Surface-mount;1020;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30122.png
WSL, Wide Terminal;Enlarge;0.002;0.005;n/a;1;1;√(P x R);150;Surface-mount;0612;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30122.png
WSL, Wide Terminal;Enlarge;0.002;0.005;n/a;5;1;√(P x R);150;Surface-mount;0612;-65 to +170;AEC-Q200 qualified;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.0005;0.00099;n/a;1;0.25;n/a;400;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.0005;0.00099;n/a;1;1;n/a;400;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.001;0.0029;n/a;1;0.25;n/a;275;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.001;0.0029;n/a;1;0.5;n/a;275;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.001;0.0029;n/a;1;1;n/a;275;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.003;0.0049;n/a;0.5;1;n/a;150;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.003;0.0049;n/a;1;0.25;n/a;150;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.003;0.0049;n/a;1;0.5;n/a;150;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.003;0.0049;n/a;1;1;n/a;150;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.004;0.0049;n/a;0.5;0.5;n/a;150;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.005;0.0069;n/a;0.5;0.125;n/a;110;Surface-mount;0805;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.005;0.0069;n/a;0.5;0.25;n/a;110;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.005;0.0069;n/a;0.5;0.5;n/a;110;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.005;0.0069;n/a;0.5;1;n/a;110;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.005;0.0069;n/a;1;0.125;n/a;110;Surface-mount;0805;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.005;0.0069;n/a;1;0.25;n/a;110;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30122.png
WSL...18 High Power;Enlarge;0.005;0.0069;n/a;1;0.5;n/a;110;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30298.png
WSL...18 High Power;Enlarge;0.005;0.0069;n/a;1;1;n/a;110;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30298.png
WSL...18 High Power;Enlarge;0.007;0.04;n/a;0.5;1;n/a;75;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30298.png
WSL...18 High Power;Enlarge;0.007;0.04;n/a;1;1;n/a;75;Surface-mount;2512;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30298.png
WSL...18 High Power;Enlarge;0.007;0.2;n/a;0.5;0.125;n/a;75;Surface-mount;0805;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30298.png
WSL...18 High Power;Enlarge;0.007;0.2;n/a;0.5;0.25;n/a;75;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30298.png
WSL...18 High Power;Enlarge;0.007;0.2;n/a;1;0.125;n/a;75;Surface-mount;0805;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30298.png
WSL...18 High Power;Enlarge;0.007;0.2;n/a;1;0.25;n/a;75;Surface-mount;1206;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30298.png
WSL...18 High Power;Enlarge;0.007;0.5;n/a;0.5;0.5;n/a;75;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30179.png
WSL...18 High Power;Enlarge;0.007;0.5;n/a;1;0.5;n/a;75;Surface-mount;2010;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30179.png
WSL...18 High Power;Enlarge;0.01;0.1;n/a;0.5;0.1;n/a;75;Surface-mount;0603;-65 to +170;Vishay Automotive Grade;image/resistors-fixed/30179.png
