Part Number▲▼;Product Image;Description▲▼;Voltage▲▼;Capacitance▲▼;Dielectric▲▼;Lead Spacing(mm/inch)▲▼;Lead Style▲▼;Packaging▲▼;Image path
K101J15C0GF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GF5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;100;C0G;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GF5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;100;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GF5UK2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;2.5 mm / 0.100 inch;Outside Crimp;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GF5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;100;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GH53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GH53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;100;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GH53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GH53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;100;C0G;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GH5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GH5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;100;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GH5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GH5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;100;C0G;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GH5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GH5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;100;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GH5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GH5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;100;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GK53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;100;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GK53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;100;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GK53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;100;C0G;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GK53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;100;C0G;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GK5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;100;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GK5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;100;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GK5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;100;C0G;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GK5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;100;C0G;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GK5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;100;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GK5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;100;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GK5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;100;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GK5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;100;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K101J15C0GL53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;100;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GL5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;100;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101J15C0GL5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;100;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GH53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GH53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GH5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GH5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GH5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10C0GH5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;X7R;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RH53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RH53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RH5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RH5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;X7R;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RH5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K10X7RH5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;100;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K101K15C0GF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;100;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
